restaurant_id,name,neighborhood,cuisine,city,google_place_id,address,total_score,review_count,image_url,url
r_b92a6a,Mamoun's Falafel,Manhattan,Restaurant,NYC,ChIJAebgRK1ZwokRyY9D6z9ROmc,"1105 Lexington Ave, New York, NY 10075",3.6,57,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepLYAdWKOGpUygj68w3ZhbHp_3s-FZmNwf8Dj-4bDPrUAClB5nUug9TeDgHCW1GoNtbyk8T1JX4Z4tclBUgXGw_dQNN5u6Rk2Np61hloJ44Rusucpcn61zsV9ZSVfDDjJDhCK1e=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Mamoun's%20Falafel&query_place_id=ChIJAebgRK1ZwokRyY9D6z9ROmc
r_a947dd,ME Mediterranean Eatery,Manhattan,Mediterranean,NYC,ChIJoaJKT6lZwokRhhuJIS2Rcug,"548 Main St, New York, NY 10044",4.9,286,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq_nzE3iMRGbMlMHt7tgDpwQej8WDzg0Sn16KKGIWxUTIsW5wfItbnVSpZzr-Exv1hxViZke-a-QePiV32MUIYqP8w8rWV0XC-KKdGjVrMOMe67JjO3z5Qor6tld3hYvwgh_wrGT5v53QNW=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=ME%20Mediterranean%20Eatery&query_place_id=ChIJoaJKT6lZwokRhhuJIS2Rcug
r_40dbd3,Lava Shawarma,Manhattan,Middle Eastern,NYC,ChIJiTDLmplZwokR2zzmWDAd7zU,"1640 3rd Ave, New York, NY 10128",4.4,213,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqtSiVvqL8jAGFGyoSpy2wD5Zxfe9E2H5mohuQrhq6-Jy5DMehPW9nV1ZgKKR1cj4jDwgS3x2wX80HWK-n3UEjaKBnzCFcHVL8l-rrnfFhs7FDGQqJjd-hAoiIMPdeeDLqDCW8zshme3m4=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Lava%20Shawarma&query_place_id=ChIJiTDLmplZwokR2zzmWDAd7zU
r_fe88c7,Hummus Kitchen,Manhattan,Middle Eastern,NYC,ChIJ5WSb8btYwokRHLwjIWvRbAE,"1613 2nd Ave, New York, NY 10028",4.3,976,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepAeqdwZygs_TKU1RBnTgrcy6252SAQ3bylwXwVsXKsrsq8iPgfsJcbD0XQ7gfp9VdON-C9btfgIF62xsHgGPpvPB954DOGLDNlon4ESx72WaC0HOKRkxx9PSt-rmu2incYpTmmRKJc3WwH=w408-h536-k-no,https://www.google.com/maps/search/?api=1&query=Hummus%20Kitchen&query_place_id=ChIJ5WSb8btYwokRHLwjIWvRbAE
r_3336cd,Falafel Plant,Manhattan,Mediterranean,NYC,ChIJu8mwEWVZwokRFdL8wisT82g,"TurnStyle Underground Market, 1000S 8th Ave #21, New York, NY 10019",4.8,119,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoOntXSJLzEk-tYqBzGh15D3KdRaMTw_xWjNDm6LpPt3kNZmtowxchE1kLDkYzXyJvQDxpajUdjMQUDG0O-NdOELjRPyhQv4C7cX-mLLeVDibZQaC-RfBQ5_eRmUG-6hdQsqy-lvflJmnXh=w408-h298-k-no,https://www.google.com/maps/search/?api=1&query=Falafel%20Plant&query_place_id=ChIJu8mwEWVZwokRFdL8wisT82g
r_c9bd9d,Falafel on Broadway,Manhattan,Restaurant,NYC,ChIJV0P0gVX3wokRkwbJsV08lj8,"3151 Broadway, New York, NY 10027",4.6,74,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqT2WYKkcCeTIQlbzT-vrDFRvEEVfHW-zcZEsyOOOmuKQDNcrJOHF9xef3TDdH6P6kVxafLoWuI9loBqrLZt_tzUdDiWWe7cBXPhwufUfJeLQzdmsNkXHVidZUMhrTIPu6WUJGY=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Falafel%20on%20Broadway&query_place_id=ChIJV0P0gVX3wokRkwbJsV08lj8
r_f5b4a3,Nana Good Eats,Whitestone,Mediterranean,NYC,ChIJ3V5aL9OLwokR19ojomHJkOY,"152-67A 10th Avenue Whitestone Plaza, 153-01 10th Ave, Whitestone, NY 11357",4.7,414,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerBAZ22vR1hdN64-j9dSmf3G_vVbiiKfR0-1OXcjeqxNTlGF6Vtu1d54qW_7yWgvvFFoRXqmhxWu3cNnZX-9jSF2CBWbe50afuZOrasb4xMsOsRqTa3s5OzLyFLpOpDEBJt_sR1=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Nana%20Good%20Eats&query_place_id=ChIJ3V5aL9OLwokR19ojomHJkOY
r_da550e,Halal bites parkchester,East Bronx,Restaurant,NYC,ChIJ8-GcBdX1wokRYd6VZBd98c0,"11 Hugh J. Grant Cir, Bronx, NY 10462",4.6,82,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerBbBErIPDCUYHr_Q76JsOwiGurVZtK8EW3Ci77ZtDv3vctI0GxsocoPHkgdObuRvROCJbelSfQB3wUVF5OJSeNLx-4QPY2i6cJNfiIkbytfkw1K_E3dsULujlpJr227xY_bS5TaoDx_cvX=w408-h725-k-no,https://www.google.com/maps/search/?api=1&query=Halal%20bites%20parkchester&query_place_id=ChIJ8-GcBdX1wokRYd6VZBd98c0
r_e86a8b,Arth Aljanatain,East Bronx,Restaurant,NYC,ChIJ9UxILNn1wokRcGOKZ15EcIY,"700 Rhinelander Ave, Bronx, NY 10462",4.6,151,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqITAQWp8iPFsjo0Zigo4BI5UuZggLy3EMxZtq0NxK0ZK1UNrcpDpkV1lTZLJnicjPIuVPYI3pr70bcOAkSCabcgg3hN7WWDYkYtrTp09B5vg_RBjOfZVGtjtSPmmKOSnmpsybD=w408-h391-k-no,https://www.google.com/maps/search/?api=1&query=Arth%20Aljanatain&query_place_id=ChIJ9UxILNn1wokRcGOKZ15EcIY
r_db22a4,2 Paradise,East Bronx,Restaurant,NYC,ChIJY-rrHpj0wokRSxqWR6vu4m0,"700 Rhinelander Ave, Bronx, NY 10462",4.5,507,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoSHmdXYIsi0bO7Es2CV4BWMXlmJXfB_gb8hTYy1yUDl7txtnthnb1Fnzvy1RzrJ1MOTWWbl4gu82JvJMv9JDKVmcfbyEpx5TL_U3rxkp-ulP3_91SnN_A9NIbaOP-irPUxh9DJ4w=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=2%20Paradise&query_place_id=ChIJY-rrHpj0wokRSxqWR6vu4m0
r_55edb3,Best Of Best Halal Truck,Long Island City,Halal,NYC,ChIJfX_HjztfwokR9KkYjVyaA3E,"31-80 Steinway St, Long Island City, NY 11103",4.5,139,https://lh3.googleusercontent.com/gps-cs-s/AHVAwersn3wlbMHBsC_yFvPwtp_Zelr68g2ctDQZSP6cnaG6x81VYiLebjiIgz0V2adnfiewDHJi_klGM1xIBNjHI_aStfjRMcwXBdetjtLUdjPg7YN_nwgf_Hxb_TARWznKigShN4RUKg=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Best%20Of%20Best%20Halal%20Truck&query_place_id=ChIJfX_HjztfwokR9KkYjVyaA3E
r_b194bb,Falafel Crunch,Manhattan,Middle Eastern,NYC,ChIJrSrIEAD1wokR1ZazzJSDN7A,"2547 Amsterdam Ave, New York, NY 10033",4.8,68,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoHEJMIzu-EY_eGpFJYOf1Krb6eywSjEwkJhcVMdqFrtNLz5fm3Lz6Mp-zUnWSMntmQhcDxO2v6MBtS7yY-_5ybNiPmuFeMqbOy8Tgi-qt7r8M8W1_fXtJUvv6PKz3VCZz_ry2OObDgqxkQ=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Falafel%20Crunch&query_place_id=ChIJrSrIEAD1wokR1ZazzJSDN7A
r_6154e0,King of falafel and shawarma,Astoria,Mediterranean,NYC,ChIJX5QzQQNfwokRyJvQt8NvPZ0,"29-28 Ditmars Blvd, Astoria, NY 11105",5.0,1,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoymUM0UZ6_tpWKv92-IyF6eYpa0NZ6MHxzqirXR54pZi1c_t1-pLW30o_WYzdd-k4FCz7qkUideeput7drt_4Cnjmgy0QSn5u1XeK3RwrjDfiJXmsx5dud9Sk4je8O8J0EVM8b9OaXy0oF=w408-h486-k-no,https://www.google.com/maps/search/?api=1&query=King%20of%20falafel%20and%20shawarma&query_place_id=ChIJX5QzQQNfwokRyJvQt8NvPZ0
r_51f664,Tasty Choice Shawarma,East Bronx,Mexican,NYC,ChIJS8RiCaL1wokRGlmNErWV1lI,"704 Morris Park Ave, Bronx, NY 10462",4.5,513,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoi-DULTxYDLdslsgxA5xrAa3S5Aut6MscL8ocRKqZecYwZm2yD3DqOYfDrYTOjLLB0N9w3PNc0_m0TSDE49O1G9Kvno1bcUsv6hHzmz2QutlSdnXkAMV1akRX586V6HWzbouff5YpAc0tm=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Tasty%20Choice%20Shawarma&query_place_id=ChIJS8RiCaL1wokRGlmNErWV1lI
r_94a71f,Krispy Chickpea,Manhattan,Middle Eastern,NYC,ChIJa2RcfgBZwokRR-xY13_ke7w,"301 E 90th St, New York, NY 10128",4.9,164,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqMDMkTFPbZ1JC2z0AfJYWwn7-xwvzz1h6u9WgQ0MJtl1_8NzXweB6XGH6e3L1IrJfPJWm16GGGe8YoQgY97d_I9d39wlGhNpyFYj836PesGqGMORyiv0uGlmyZBrRbZnUTGKHDZybys3Q=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Krispy%20Chickpea&query_place_id=ChIJa2RcfgBZwokRR-xY13_ke7w
r_253f45,Eat it,Astoria,Middle Eastern,NYC,ChIJS-GN3oVfwokRTnbiQv0q-q0,"33-01 30th Ave., Queens, NY 11103",4.8,403,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerq2Yrz4unUqVRjFkG9kTnbx0wP4CuL23E7kFdKAnByS8T1ShAdIx7rgUhLpEKXMlPolaT4swDEkpPdsdcvRELv_SAZtOOWzSViue464mcVQxxkRoxZeUoQtbWJNnCN3r93RYr2jxQXh7A=w408-h538-k-no,https://www.google.com/maps/search/?api=1&query=Eat%20it&query_place_id=ChIJS-GN3oVfwokRTnbiQv0q-q0
r_fa7c47,King of Falafel & Shawarma Bayside,Bayside,Middle Eastern,NYC,ChIJcVNzJ-lhwokRLxzcViNRFY0,"Bell Blvd &, 42nd Ave, Bayside, NY 11361",4.5,193,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqAmv4dNMYrXDBFWtrw8keVDtyJHVzNPHXxHMHFcoGxm7VLpFiWEJ_Ds_GBxUIY4Mlhvqv-W5UZKHEAbLfo-h8EY2uTURTJRH18LBKUMoBw4am8EiaJrNlyJdNW1Mn7vGXKeLQ=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=King%20of%20Falafel%20%26%20Shawarma%20Bayside&query_place_id=ChIJcVNzJ-lhwokRLxzcViNRFY0
r_8997e0,"Mamoun's Falafel - UWS, Manhattan, NY",Manhattan,Mediterranean,NYC,ChIJIfwzB_tZwokRAMnYxx8BbQ0,"508 Columbus Ave, New York, NY 10024",4.2,515,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqc6Dam4Tt0izc_TIA8Zit6OlqrcNo-wizzR0147a7VwmCx_JXncRm5VYYo5TW6JshrSgEW3cFxrnH0CB152fbs5TfamLSkPzTRYRzIP-JbsUBQyoGyE6OD1bdj0ug163Tbtton=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Mamoun's%20Falafel%20-%20UWS%2C%20Manhattan%2C%20NY&query_place_id=ChIJIfwzB_tZwokRAMnYxx8BbQ0
r_bca292,Miss Dumpling,Manhattan,Restaurant,NYC,ChIJoRZjfQBZwokR3PprwElxLUs,"1411 York Ave, New York, NY 10021",5.0,2,http://t3.gstatic.com/images?q=tbn:ANd9GcR1ptYVE_4nDPNKfo9tdtDT0gJIo7tIgG5Pz-1BmsotSszWrT8a,https://www.google.com/maps/search/?api=1&query=Miss%20Dumpling&query_place_id=ChIJoRZjfQBZwokR3PprwElxLUs
r_c60f67,Xi'an Famous Foods 西安名吃 | Tangram Flushing,Flushing,Chinese,NYC,ChIJVePn8w5gwokRycLcg4MskL8,"133-33 39th Ave Level C, Flushing, NY 11354",4.5,284,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerB_UcNyCSlXf1BDQyYrf97gC24UGpww1A2jNii9nKJH2tByVhJ0vSe39Zn_tTf5aAA-7ZtsYULFx-ilvRhWZkeEbYpkdSf3ZLK-E0JG-zPbnDfJn7Rh09wroG1nejaG3Xixn_c=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Xi'an%20Famous%20Foods%20%E8%A5%BF%E5%AE%89%E5%90%8D%E5%90%83%20%7C%20Tangram%20Flushing&query_place_id=ChIJVePn8w5gwokRycLcg4MskL8
r_3a6c35,Duzan,Long Island City,Mediterranean,NYC,ChIJhTGR_D5fwokRiLZx_ChoguU,"24-11 Steinway St, Long Island City, NY 11103",4.3,2287,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepJvRN9KMTXIMA-KPTjiV4xDu0KZGQOqS5OI_9sZNxcnKHXUcD2hjgIfeo4NQFg3VgL5J85v6-nk4K1gLjA1sidU8KpPCt7jw7FLJNk8TV3imNc8BkO_FqFJJID-hy7E5ReNSyzsNkoK5U=w408-h263-k-no,https://www.google.com/maps/search/?api=1&query=Duzan&query_place_id=ChIJhTGR_D5fwokRiLZx_ChoguU
r_fa7b52,Pita Hot,Astoria,Mediterranean,NYC,ChIJCUcbeUhfwokRHjW9h2dnBVE,"25-13 30th Ave., Astoria, NY 11102",4.7,475,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerg9TNmKWQKyLWh3mi3rFihSBgpibUfGcj0rSJ2nLx6b6mRLpPGyjrPZFErbL9N2NNfi0jXKAIk8WEJ_D_h0EvnWqMGlqUl99EnB74cJZQdLSS0iC1ubiuen_LhwHNAdaa_3w4P2g=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Pita%20Hot&query_place_id=ChIJCUcbeUhfwokRHjW9h2dnBVE
r_228b0a,Distinctive foods,Flushing,Chinese,NYC,ChIJEQyWiy9hwokRgL3y8rUB0xk,"133-35 Roosevelt Ave, Flushing, NY 11354",4.9,7,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoGSBFCJcN0JFNHefqVmCWByXGUzbduNtIy60a0f383en-DJWP8OCjFd7HUJJjP9sU2qxO30W-9O6v_va2e0GZxss8kbVinLMVuQAoXB2d3WZNfVdb4sS4X1pQZrcS0MqXvRlyG=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Distinctive%20foods&query_place_id=ChIJEQyWiy9hwokRgL3y8rUB0xk
r_eab26a,Kabab Cafe,Astoria,Restaurant,NYC,ChIJR3kMeWpfwokRhQMUqlJb9jE,"25-12 Steinway St, Astoria, NY 11103",4.4,175,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepOus3KtnhO_nhqA2ENc0mfHi9JjPp2NBcg1MSGj5JXI3dXjvmawB9pY0XlN_aJB2W0QgCXjCPYcuw-Zc8BdSiOvHMUcTUsar2oXaWUjeERa4n4ibrRJgEZpDffLqBDYnHqRRHM=w408-h541-k-no,https://www.google.com/maps/search/?api=1&query=Kabab%20Cafe&query_place_id=ChIJR3kMeWpfwokRhQMUqlJb9jE
r_bacbb8,Moshe's falafel,Manhattan,Mediterranean,NYC,ChIJpWnB11lZwokR0L7eQmeOZ8E,"142w W 83rd St, New York, NY 10024",4.8,189,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo6Hxh0xqLEXFGbeWxU5SUx8pG_IzAZuy3PsJbgIL8ehnge-nypNntTSZuEl9SXJIWoWdCLvLycLtnzU6BGC6btQ1Fe_HOCzy9Uh-FJkdziYy7z-l6J-VvW1qZgbrwH-XOkmd5LdXak3X9g=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Moshe's%20falafel&query_place_id=ChIJpWnB11lZwokR0L7eQmeOZ8E
r_7f2d33,The Handpulled Noodle | West Harlem,Manhattan,Chinese,NYC,ChIJvz7Nfuz3wokRVIkaEmj6fdM,"3600 Broadway, New York, NY 10031",4.6,1831,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoH4bq-Ko4D78KV4SwWbnkspKbHmc3SV3oGLjzDZguAwyytPOWlVOxxMqP9VHYmsxrHAlg_FbY6kYUUhWyLoQLJWU3Fu-wKNkILcFo1En6yrfzGnDpu6P8S5xgY75Hf5fXxBLg=w408-h614-k-no,https://www.google.com/maps/search/?api=1&query=The%20Handpulled%20Noodle%20%7C%20West%20Harlem&query_place_id=ChIJvz7Nfuz3wokRVIkaEmj6fdM
r_5a8d53,Roseta Halal Grill,Astoria,Halal,NYC,ChIJX1Q_jXhfwokRbYciJdt26sY,"22-01 31st St, Astoria, NY 11105",4.8,84,http://t0.gstatic.com/images?q=tbn:ANd9GcTcDMAONuF7Lv1SLFpf9PMtKqCuT70yidy1nkqCovX_P-dD2p3v,https://www.google.com/maps/search/?api=1&query=Roseta%20Halal%20Grill&query_place_id=ChIJX1Q_jXhfwokRbYciJdt26sY
r_3bcd74,La Salle Dumpling Room,Manhattan,Chinese,NYC,ChIJ0_o810H2wokRgUHFkZjZEmw,"3141 Broadway, New York, NY 10027",4.3,612,https://lh3.googleusercontent.com/gps-cs-s/AHVAweodjQs8vZE7Ppc8hBJDQKr_mxCsYgz4y8Oi2nwzgXA22AvDjdMVS0W-tF3Z0kW3JjRJ0B1-FZEaz6aQHI6MTRiMlMzZ1BgsCXrSUIfib-C8IdjgFuJoglTE-mEJa8O2MuEgnJDb6A=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=La%20Salle%20Dumpling%20Room&query_place_id=ChIJ0_o810H2wokRgUHFkZjZEmw
r_f60778,Reef Al–Yemen Restaurant — مطعم ريف اليمن,East Bronx,Restaurant,NYC,ChIJ-Uj2jo71wokR7dHu7WWpakg,"655 Morris Park Ave, Bronx, NY 10462",4.9,56,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoL-hbDglftobXJSNTvmJ4AHmNaRQhJ4JKBlNdH9aqNaYIXRsNCnVuPkWMtQil13D89V4rs8Tff9w8Iya3A6Bqmtyc69RyCuFg2IjXBaIo3DyrpI-D5mQDA2fFwVUdoa3sbQO10VLg3lnii=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Reef%20Al%E2%80%93Yemen%20Restaurant%20%E2%80%94%20%D9%85%D8%B7%D8%B9%D9%85%20%D8%B1%D9%8A%D9%81%20%D8%A7%D9%84%D9%8A%D9%85%D9%86&query_place_id=ChIJ-Uj2jo71wokR7dHu7WWpakg
r_542801,Tian Jin Dumpling House,Flushing,Restaurant,NYC,ChIJA4zyaUdhwokRodUcf9V3RQA,"41-41 Kissena Blvd, Flushing, NY 11355",4.3,10,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqlT34c_V-7m-s8m_vNqNtdd20A9B_YDH0Lg-Ljqk6aSol1rKzwf4sA2sKIsU16kUFIkUxUz85-P0QIn6FuRdIReLCBQu8alZySBrdHJybMcXmRfSkwTgTdYCDFVcLAXdrHwFDT=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Tian%20Jin%20Dumpling%20House&query_place_id=ChIJA4zyaUdhwokRodUcf9V3RQA
r_2f36e1,Brooklyn Dumpling Shop,Manhattan,Chinese,NYC,ChIJ4Y4cuP9ZwokRGZzQkA4znvM,"453 E 78th St, New York, NY 10075",4.6,443,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoNuhGkwVWNGCAkP4tqabCo7DV2quqxVenj5msvNe1Qx3gpzBklY4KI2gUjT7NH1Cxq_RmpR3Z_AyaDeghmY0w5dtKYGTdo5fKiTWOw0JOZmTsW-tmSe57CRQQKDVS0so00LhbcWJDubQy2=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Brooklyn%20Dumpling%20Shop&query_place_id=ChIJ4Y4cuP9ZwokRGZzQkA4znvM
r_9321e0,The Handpulled Noodle | Central Harlem,Manhattan,Chinese,NYC,ChIJ7UPihKr3wokRg3ddiecrdXQ,"370 Malcolm X Blvd, New York, NY 10027",4.5,1061,https://lh3.googleusercontent.com/gps-cs-s/AHVAweomzhOTVWWaTmTr50ZQ2LiNZeBGdboTTPd2Jaayef_3F3yttqVtlflVKPpvi49r8bY6gzlRxyLY1KvLiHKcndd2Kl6AU3DJfFK0QkGmRn4PRKRXLbLjBV8WbLIGB29OVXZHvrOi=w408-h272-k-no,https://www.google.com/maps/search/?api=1&query=The%20Handpulled%20Noodle%20%7C%20Central%20Harlem&query_place_id=ChIJ7UPihKr3wokRg3ddiecrdXQ
r_6ad0a8,Shawarmania,Astoria,Middle Eastern,NYC,ChIJ77R7-2dfwokRmK3aHJ7pmFs,"22-49 31st St, Astoria, NY 11105",4.4,693,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoXLma0MvPRiRNFrl2R6ysohYgNtRo7frhoNwRXUqHsQ93H9tJFCOj3n8zh1d6FWNqSBAqf3BklgnRdEYeREeAQu-gdDkBpFV55tBLe5C0woUQCWNqhZiCtP-4pFw0J8fMkiHfy=w408-h271-k-no,https://www.google.com/maps/search/?api=1&query=Shawarmania&query_place_id=ChIJ77R7-2dfwokRmK3aHJ7pmFs
r_ef7b63,游子老鸭粉丝馆 Yozi,Flushing,Restaurant,NYC,ChIJPf4AxBFgwokRc4idQim7fbM,"136-20 Roosevelt Ave Store #20, 136-20 Roosevelt Ave #20, Flushing, NY 11354",4.2,122,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerj3ey48uvYpHmlpomrOlnTa3ypmmNfHzsb0JVpqg79M3Jycfiv49VkWr2eQQGjd-gA_QQyjJud3X87IcD2I9BDPIpnTs088vvuDaorjyCxH-SxB1ksjksk95gxHG-_sIiCcDai=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=%E6%B8%B8%E5%AD%90%E8%80%81%E9%B8%AD%E7%B2%89%E4%B8%9D%E9%A6%86%20Yozi&query_place_id=ChIJPf4AxBFgwokRc4idQim7fbM
r_384fa8,Emperor Dumpling－帝皇饺子,Manhattan,Chinese,NYC,ChIJ2d7DMQBZwokRy1ZGZBSOy9A,"1396 Madison Ave, New York, NY 10029",4.2,79,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqqt5KirLw_20J7mZYsH-bUVQkfNPtPra4lxYjS2vT-L9ZcsuxKOIsYBcl2P95PjiPK-eYR1Vt1rtQ2Z8_MiaG2yhZzpIKw-MU4dKdxjE4QLP3yUGBYSTKudr4GY4ZTxTgq2NwAFYuFVkIJ=w408-h272-k-no,https://www.google.com/maps/search/?api=1&query=Emperor%20Dumpling%EF%BC%8D%E5%B8%9D%E7%9A%87%E9%A5%BA%E5%AD%90&query_place_id=ChIJ2d7DMQBZwokRy1ZGZBSOy9A
r_bee9a5,Dim Sum Bloom Bayside,Bayside,Chinese,NYC,ChIJAZ0gmrqLwokRzlo8dYx28ko,"208-06 Cross Island Pkwy, Bayside, NY 11360",4.3,119,https://lh3.googleusercontent.com/gps-cs-s/AHVAwercPT8kNH9Q4p3xa6mnO8HNzZcJh7jCNwL628wZE2tupjQIYAtkwBrOznLaNIgpUeV1346SfP3h1l-rkyaN8YizKZCas7qaGP4Opidxnoahqab2PlHZfAAEAtPRK_ra-yEGgXVRcGS9JGL1=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Dim%20Sum%20Bloom%20Bayside&query_place_id=ChIJAZ0gmrqLwokRzlo8dYx28ko
r_37b9c4,Yozi 游子老鸭粉丝馆,Flushing,Chinese,NYC,ChIJMcjdDxJgwokRLizZIDSUPAc,"41-28 Main St, Flushing, NY 11355",4.5,92,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqxXp2Si8g_SFoRVqeJKcra2ihZRuXVLH8oazCICl_hd6Fu0UtVFfQscsriomcaX9t6qn4Sota5blV2CslIv13tRaop_y8hTJRD2Feo6il3Gf3x6AZvBD4Ifr0gqnL3By9ez_cncGMkclHC=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Yozi%20%E6%B8%B8%E5%AD%90%E8%80%81%E9%B8%AD%E7%B2%89%E4%B8%9D%E9%A6%86&query_place_id=ChIJMcjdDxJgwokRLizZIDSUPAc
